DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,TOTAL TONS
1944-11-05 11:31:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6290_output_1944-11-05,MARSHALLING YARD,LUDWIGSHAFEN,182,570.0
1944-10-26 15:00:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4861_output_1944-10-26,BRIDGE,SALZBURG,18,560.0
1944-04-04 14:03:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5269_output_1944-04-04,MY,Bucharest Chitila,205,539.0
1943-10-10 16:20:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5856_output_1943-10-10,VIADUCT,ARNSBERG,232,539.0
1944-07-02 10:33:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_5066_output_1944-07-02,Rakos My,Budapest,223,537.5
1942-02-27 05:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5866_output_1942-02-27,,,204,529.0
1945-04-19 11:10:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4855_output_1945-04-19,RR BRIDGE,RATTENBERG,177,526.0
1943-03-31 17:13:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4832_output_1943-03-31,,,201,510.5
1944-10-26 14:42:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6344_output_1944-10-26,Mitteland Canal,Minden,159,489.0
1944-04-30 12:34:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5303_output_1944-04-30,MARSHALLING YARD,ALESSANDRIA,201,486.0
1945-02-15 11:56:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6029_output_1945-02-15,,,208,485.0
1944-03-28 12:35:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5403_output_1944-03-28,Marshalling Yards,Mestre,176,483.0
1944-04-15 12:16:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5268_output_1944-04-15,MARSHALLING YARDS,BUCHAREST,211,480.5
1941-11-06 10:35:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6376_output_1941-11-06,MARSHALLING YARD,NEUMUNSTER,174,473.0
1945-04-19 01:21:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6459_output_1945-04-19,RR BRIDGE,PIRNA,678,472.75
1945-04-23 12:29:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5420_output_1945-04-23,ROAD BRIDGE,PADUA,186,452.0
1944-12-15 11:56:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4830_output_1944-12-15,MARSHALLING YARD,LINZ,350,447.1
1943-12-14 15:16:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5874_output_1943-12-14,R R Bridge,Bad Oeynhausen,245,447.0
1944-11-09 09:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6509_output_1944-11-09,,,151,447.0
1944-08-14 13:35:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5776_output_1944-08-14,ROAD JUNCTION,SEINE RIVER AREA,287,438.7
1944-12-11 11:51:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6312_output_1944-12-11,R R Bridge,Mannheim,307,433.0
1942-02-19 17:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6485_output_1942-02-19,,,63,429.25
1945-03-02 13:40:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4832_output_1945-03-02,,,182,427.0
1945-03-13 13:21:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6471_output_1945-03-13,MAIN MY,REGENSBURG,193,425.0
1945-01-20 11:55:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6185_output_1945-01-20,Marshalling Yard,Heilbronn,150,423.0
1944-03-29 12:12:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5324_output_1944-03-29,Marshalling Yards,Bolzano,157,420.0
1945-01-29 11:37:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6534_output_1945-01-29,Marshalling Yard,Siegen,144,420.0
1944-05-13 15:40:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6377_output_1944-05-13,MARSHALLING YARD,NEUMUNSTER,149,419.0
1944-09-17 10:24:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_5066_output_1944-09-17,Rakos My,Budapest,201,412.0
1944-11-11 11:43:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6405_output_1944-11-11,MARSHALLING YARD,OBERLAHNSTEIN,143,404.0
1944-03-28 11:59:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5520_output_1944-03-28,MARSHALLING YARD,VERONA,144,398.0
1944-04-03 11:32:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_5065_output_1944-04-03,FERENCVAROS MY,BUDAPEST,146,397.0
1944-09-30 13:46:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6361_output_1944-09-30,,,116,391.0
1945-02-24 12:40:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5927_output_1945-02-24,R R Bridge,Bremen,161,387.0
1945-05-27 13:27:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6506_output_1945-05-27,MARSHALLING YARD,SAAR BRUCKEN,259,387.0
1945-02-01 12:29:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5519_output_1945-02-01,Parona RR Bridge,Verona,133,384.0
1944-05-07 11:29:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5268_output_1944-05-07,MARSHALLING YARDS,BUCHAREST,161,383.0
1944-11-09 10:41:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6510_output_1944-11-09,,TOCHLION,122,382.2
1944-05-07 10:48:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5269_output_1944-05-07,MY,Bucharest Chitila,130,375.0
1945-04-12 12:16:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5443_output_1945-04-12,Bridge,Ponte di Piave,210,372.7
1945-02-18 14:01:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4831_output_1945-02-18,,,294,372.0
1942-02-19 14:35:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6423_output_1942-02-19,,NANET,146,370.8
1945-04-17 13:53:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6031_output_1945-04-17,RR Center,Dresden,100,365.0
1944-08-06 10:50:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5816_output_1944-08-06,Marshalling Yard,Valence,122,363.75
1945-02-17 13:25:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4831_output_1945-02-17,,,159,363.0
1944-11-18 05:01:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6501_output_1944-11-18,Marshalling Yards,Rosenheim,89,360.625
1944-02-15 11:48:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4927_output_1944-02-15,MARSHALLING YARDS,WIENER NEUSTADT,36,360.0
1944-10-30 13:06:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6364_output_1944-10-30,RAILROAD,MUNSTER,151,358.0
1945-04-20 12:03:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5533_output_1945-04-20,MARSHALLING YARDS,VIPITENO,125,357.0
1944-05-06 11:45:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5265_output_1944-05-06,MARSHALLING YARDS,BRASOV,143,352.0
1944-12-11 12:05:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6325_output_1944-12-11,Railroad Bridge,Maximilian,245,349.0
1944-05-25 09:10:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5717_output_1944-05-25,MARSHALLING YARD,MULHOUSE,134,347.0
1945-03-07 11:45:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6124_output_1945-03-07,MARSHALLING YARD,GIESSEN,124,347.0
1942-11-06 12:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6341_output_1942-11-06,Aquaduct,Minden,590,346.5
1944-06-09 02:56:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5666_output_1944-06-09,Marshalling Yard,Laval,85,346.0
1945-06-28 13:44:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6506_output_1945-06-28,MARSHALLING YARD,SAAR BRUCKEN,224,343.0
1945-03-12 12:45:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4902_output_1945-03-12,Florisdorf,Vienna,141,340.0
1944-06-04 12:03:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5384_output_1944-06-04,MY WEST,GENOA,145,340.0
1944-04-27 19:01:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5571_output_1944-04-27,MARSHALLING YARD,BLAINVILLE SUR L EAU,138,339.0
1941-01-05 11:11:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6096_output_1941-01-05,,,114,339.0
1945-04-20 11:02:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5925_output_1945-04-20,Marshalling Yard,Brandenburg,137,336.5
1944-06-06 09:10:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5265_output_1944-06-06,MARSHALLING YARDS,BRASOV,137,332.5
1944-07-05 13:16:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5569_output_1944-07-05,MARSHALLING YARD,BEZIERS,309,329.3
1944-05-29 09:23:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_5225_output_1944-05-29,TUNNELS,PRIJEDOR,80,327.75
1942-02-17 12:10:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6098_output_1942-02-17,Marshalling Yards,Frankfurt am Main,131,327.0
1945-02-01 09:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6607_output_1945-02-01,ROAD BRIDGE,WESEL,107,327.0
1945-02-17 11:53:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6098_output_1945-02-17,Marshalling Yards,Frankfurt am Main,119,322.0
1945-02-23 12:03:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6446_output_1945-02-23,MARSHALLING YARD,PLAUEN,108,322.0
1945-03-14 13:33:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_5118_output_1945-03-14,MARSHALLING YARD,NOVE ZAMKY,144,321.0
1944-08-13 13:30:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5776_output_1944-08-13,ROAD JUNCTION,SEINE RIVER AREA,169,321.0
1944-03-11 11:43:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5421_output_1944-03-11,MARSHALLING YARDS,PADUA,100,314.0
1944-03-29 11:56:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5508_output_1944-03-29,MARSHALLING YARDS,TURIN,106,312.0
1944-07-05 13:36:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5715_output_1944-07-05,MARSHALLING YARDS,MONTPELLIER,103,312.0
1944-04-04 14:01:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5268_output_1944-04-04,MARSHALLING YARDS,BUCHAREST,112,309.0
1944-06-25 10:05:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5780_output_1944-06-25,MARSHALLING YARDS,SETE,103,306.0
1945-03-14 15:19:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6598_output_1945-03-14,R R Bridge,Vlotho,87,306.0
1945-01-15 12:25:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4899_output_1945-01-15,,,132,305.2
1944-06-28 13:44:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6506_output_1944-06-28,MARSHALLING YARD,SAAR BRUCKEN,150,304.0
1945-03-13 13:37:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6470_output_1945-03-13,MARSHALLING YARDS,REGENSBURG,110,299.0
1944-05-27 10:31:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5561_output_1944-05-27,MARSHALLING YARDS,AVIGNON,99,295.75
