DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,TOTAL TONS
1944-08-02 12:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1544_output_1944-08-02,,Hardelot,74,161.0
1945-04-06 13:15:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1429_output_1945-04-06,,Verona,53,159.0
1945-03-25 11:51:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1194_output_1945-03-25,CKO Liben Works,Prague,60,158.0
1944-05-01 11:49:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1361_output_1944-05-01,,Ancona,52,156.0
1944-07-05 09:27:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1532_output_1944-07-05,UNIDENTIFIED TARGET,LISLE ADAM,61,156.0
1944-06-03 21:44:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1437_output_1944-06-03,Unidentified Target,Acheres,51,155.75
1945-04-09 14:28:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1292_output_1945-04-09,,,42,154.34
1944-04-16 11:04:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1346_output_1944-04-16,UNIDENTIFIED TARGET,BRASOV,64,154.0
1945-04-17 13:24:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1422_output_1945-04-17,UNKNOWN,UNKNOWN LOCATION,142,151.8
1944-05-28 13:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1635_output_1944-05-28,UNIDENTIFIED TARGET,STRASBOURG,110,151.0
1944-06-02 06:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1617_output_1944-06-02,Unidentified Target,St Cecile,28,145.5
1944-05-12 18:35:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1157_output_1944-05-12,,Liege,84,145.0
1944-11-09 10:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1565_output_1944-11-09,Unidentified Target,Metz,80,144.6
1944-04-27 10:50:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1465_output_1944-04-27,,BONNIERES,44,144.0
1944-01-05 12:09:00,BOX_2_BOOK_6_INDUSTRIAL__PART_3_IMG_1886_output_1944-01-05,BAUER SCHAURTE MFG,ELBERFELD,59,144.0
1944-06-05 14:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1637_output_1944-06-05,Unidentified Target,Tailleville,40,141.0
1944-04-27 09:40:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1510_output_1944-04-27,,FLOTEMANVILLE,35,140.0
1944-05-12 14:13:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1181_output_1944-05-12,CE FRAGMENTATION BONDO,BRUX,152,139.0
1944-06-06 06:57:00,BOX_3_BOOK_6_INDUSTRIAL__PART_5_IMG_3080_output_1944-06-06,UNIDENTIFIED TARGET,OUISTREHAM,78,136.0
1944-03-22 13:07:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1762_output_1944-03-22,MFG Install Total Fragmentation Bonds,Berlin,56,135.0
1944-08-24 12:59:00,BOX_2_BOOK_6_INDUSTRIAL__PART_3_IMG_1929_output_1944-08-24,Unidentified Target,Freital,57,134.0
1944-02-25 12:33:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1089_output_1944-02-25,Unidentified Target,Linz,59,132.0
1944-02-28 13:09:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1477_output_1944-02-28,Unidentified Target,Ecalles sur Buchy,50,130.25
1944-09-15 13:30:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1691_output_1944-09-15,Unidentified Target,Altenburg,9,130.0
1944-04-01 09:30:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1396_output_1944-04-01,,Piombino,72,129.6
1944-07-01 10:21:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1353_output_1944-07-01,Bridge Repair Plant,Ploesti,52,129.5
1945-04-13 09:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1292_output_1945-04-13,,,21,128.0
1944-04-15 12:27:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1348_output_1944-04-15,Factories,Bucharest,47,127.0
1941-04-06 08:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1563_output_1941-04-06,Unidentified Target,Menilles,68,127.0
1944-04-04 08:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1570_output_1944-04-04,,Moyenneville,65,127.0
1944-06-21 13:40:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1341_output_1944-06-21,Unidentified Target,Drohobycz,71,126.875
1943-03-08 12:30:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1403_output_1943-03-08,Unidentified Target,Porto Santo Stefano,42,126.0
1944-08-18 14:51:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1470_output_1944-08-18,UNIDENTIFIED TARGET,BOURRON,54,126.0
1944-12-01 13:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1092_output_1944-12-01,,Linz,73,125.25
1945-03-31 09:42:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1794_output_1945-03-31,City Area,Brandenburg,38,124.0
1945-02-05 14:30:00,BOX_3_BOOK_6_INDUSTRIAL__PART_4_IMG_2407_output_1945-02-05,Barracks Area,Straubing,70,123.6
1944-08-15 06:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1503_output_1944-08-15,Unidentified Target,Evreux,1,123.0
1944-08-30 10:56:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1496_output_1944-08-30,Unidentified Target,Crepieul,51,122.625
1944-06-01 01:03:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1318_output_1944-06-01,,OMIS,72,122.0
1945-04-16 13:36:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1365_output_1945-04-16,Unidentified Target,Bologna,38,119.5
1944-10-17 12:22:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1130_output_1944-10-17,,VIENNA INDUSTRIAL AREA,48,119.0
1945-01-02 11:23:00,BOX_3_BOOK_6_INDUSTRIAL__PART_4_IMG_2332_output_1945-01-02,,SAARLAUTERN,33,119.0
1944-05-23 11:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1376_output_1944-05-23,Total City Area,Ferentino,39,117.0
1944-05-24 09:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1376_output_1944-05-24,Total City Area,Ferentino,39,117.0
