DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,TOTAL TONS
1943-05-15 11:40:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0131_output_1943-05-15,SKODA A W,PILSEN,141,199.0
1944-09-10 14:33:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0179_output_1944-09-10,SUB PENS,BREST,63,197.0
1944-12-10 13:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0208_output_1944-12-10,Bochum Steel Work,Bochum,137,193.5
1943-12-05 09:30:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0208_output_1943-12-05,Bochum Steel Work,Bochum,137,192.0
1944-12-11 08:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0208_output_1944-12-11,Bochum Steel Work,Bochum,151,192.0
1943-03-04 14:12:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0189_output_1943-03-04,Renault Motor Works,Paris,70,187.0
1943-05-17 11:59:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0182_output_1943-05-17,SUBMARINE INSTALLATIONS,LORIENT,112,171.0
1943-03-15 18:55:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0189_output_1943-03-15,Renault Motor Works,Paris,76,170.65
1944-09-01 10:55:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0178_output_1944-09-01,SUB PENS,BREST,27,166.0
1945-03-20 08:40:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0267_output_1945-03-20,,,16,164.0
1945-10-01 00:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0150_output_1945-10-01,BOAT PENS,BERGEN,403,160.0
1944-05-05 15:30:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0356_output_1944-05-05,TANK. PARTS,MAILLY LE CAME,20,150.0
1944-08-09 14:33:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0179_output_1944-08-09,SUB PENS,BREST,64,149.0
1944-10-18 19:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0179_output_1944-10-18,SUB PENS,BREST,24,145.0
1944-08-08 14:33:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0179_output_1944-08-08,SUB PENS,BREST,64,144.0
1944-10-14 16:37:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0179_output_1944-10-14,SUB PENS,BREST,49,141.0
1945-07-30 14:03:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0220_output_1945-07-30,,,12,141.0
1944-05-14 13:20:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0123_output_1944-05-14,FORD AND GENERAL MOTORS,ANTWERP,74,138.0
1944-07-01 10:58:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0178_output_1944-07-01,SUB PENS,BREST,27,136.0
1943-10-02 16:01:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0240_output_1943-10-02,SUBMARINE PENS,FMDEN,49,134.0
1945-10-02 00:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0150_output_1945-10-02,BOAT PENS,BERGEN,138,125.95
1945-04-30 08:40:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0267_output_1945-04-30,,,13,125.0
1945-06-08 21:22:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0267_output_1945-06-08,,,250,125.0
1945-07-08 21:20:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0267_output_1945-07-08,,,504,125.0
1943-10-12 16:25:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0240_output_1943-10-12,SUBMARINE PENS,FMDEN,30,116.0
1945-03-28 07:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0221_output_1945-03-28,SHIPYARDS,PREVEN,6,112.0
1943-11-12 21:55:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0304_output_1943-11-12,D W Shipbuilding,Kiel,267,111.25
1945-08-31 18:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0267_output_1945-08-31,,,454,110.0
1945-02-03 10:25:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0297_output_1945-02-03,,,4,110.0
1944-10-03 10:57:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0230_output_1944-10-03,FORD MOTOR CO,COLOGNE,42,108.0
1944-05-04 06:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0356_output_1944-05-04,TANK. PARTS,MAILLY LE CAME,20,108.0
1945-05-08 21:22:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0267_output_1945-05-08,,,200,107.0
1941-01-07 13:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0178_output_1941-01-07,SUB PENS,BREST,42,106.05
1943-10-13 16:30:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0240_output_1943-10-13,SUBMARINE PENS,FMDEN,35,102.5
1945-02-14 09:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0197_output_1945-02-14,UNKNOWN,UNKNOWN,11,100.0
1943-07-09 16:32:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0269_output_1943-07-09,IV SHIPBUILDING YARDS,HAMBURG,40,100.0
1944-11-28 18:30:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0360_output_1944-11-28,BLAST HALLENDORF FUR STL RES REICHS,HALLENDORF,4,100.0
1944-10-20 14:25:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0272_output_1944-10-20,HANOMAG A G TANK,HANOVER,14,92.75
1943-04-11 13:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0242_output_1943-04-11,NORASFEWERKE SUR Y ARO,,144,90.0
1942-03-04 20:35:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0189_output_1942-03-04,Renault Motor Works,Paris,460,84.8
1941-06-07 12:30:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0292_output_1941-06-07,Sub Yards,Kiel,18,84.0
1945-05-30 14:23:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0220_output_1945-05-30,,,36,83.0
1945-09-08 00:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0260_output_1945-09-08,H Boat Yards,Hamburg,1,80.0
1944-12-08 21:06:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0360_output_1944-12-08,BLAST HALLENDORF FUR STL RES REICHS,HALLENDORF,41,79.0
1941-05-17 11:59:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0263_output_1941-05-17,H Boat Yards,Hamburg,45,78.35
1942-12-30 11:40:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0182_output_1942-12-30,SUBMARINE INSTALLATIONS,LORIENT,39,78.0
1944-10-10 11:34:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0253_output_1944-10-10,Daimler Benz Motor Works,Gaggenau,20,78.0
1942-11-18 12:03:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0182_output_1942-11-18,SUBMARINE INSTALLATIONS,LORIENT,15,77.0
1943-02-10 09:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0236_output_1943-02-10,BLAST FURNACES,DUISBERG,1,76.2
1945-04-30 14:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0220_output_1945-04-30,,,24,75.0
1944-05-09 00:23:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0180_output_1944-05-09,Stamping Foundry Plant,Gennevilliers,115,73.0
1944-12-13 14:26:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0181_output_1944-12-13,STEEL WORK,LILLE,60,72.0
1943-05-21 12:45:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0240_output_1943-05-21,SUBMARINE PENS,FMDEN,24,72.0
1944-03-23 23:22:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0184_output_1944-03-23,MOTOR VEHICLE WORKS,LYON,19,71.0
1944-03-24 23:10:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0184_output_1944-03-24,MOTOR VEHICLE WORKS,LYON,19,71.0
1943-06-01 18:38:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0177_output_1943-06-01,,BORDEAUX,5,70.0
1944-10-13 12:54:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0179_output_1944-10-13,SUB PENS,BREST,49,69.0
1944-05-23 09:42:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0329_output_1944-05-23,IRON AND STEEL FAC,SAARBRUCKEN,115,66.5
1943-05-02 16:01:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0240_output_1943-05-02,SUBMARINE PENS,FMDEN,22,66.0
1943-11-05 16:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0151_output_1943-11-05,MINE INSTALLATIONS,KNABEN,36,64.0
1944-09-11 12:54:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0179_output_1944-09-11,SUB PENS,BREST,63,62.5
1943-06-13 09:51:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0215_output_1943-06-13,Submarine Packs,Bremen,35,62.0
1945-02-14 00:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0150_output_1945-02-14,BOAT PENS,BERGEN,204,60.0
1944-08-20 21:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0179_output_1944-08-20,SUB PENS,BREST,47,60.0
1941-10-06 12:17:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0206_output_1941-10-06,Tegel Tank Horka,Berlin,22,60.0
1943-12-06 06:00:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0208_output_1943-12-06,Bochum Steel Work,Bochum,137,60.0
1944-01-11 14:42:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0218_output_1944-01-11,,,22,60.0
1945-03-03 10:33:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0297_output_1945-03-03,,,57,60.0
1942-10-21 03:15:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0339_output_1942-10-21,VULCAN SCHIFFBAU,VEGESACK,17,59.4
1943-07-05 10:11:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0144_output_1943-07-05,WILTON SHIPYARD,ROTTERDAM,14,58.0
1943-12-03 08:55:00,BOX_1_BOOK_1_MILITARYINDUSTRY_IMG_0208_output_1943-12-03,Bochum Steel Work,Bochum,137,58.0
