DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1944-08-30 16:18:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5931_output_1944-08-30,,,319,717.4,503.0,70.11430164482854,214.4,29.885698355171453
1945-04-16 15:47:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6269_output_1945-04-16,MARSHALLING YARD,LANDSHUT,543,707.45,680.5,96.1905435013075,26.95,3.8094564986924864
1942-02-20 13:39:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6398_output_1942-02-20,Nurnberg Main Station,Nurnberg,272,702.5,571.0,81.28113879003558,131.5,18.718861209964412
1944-09-01 08:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6228_output_1944-09-01,MARSHALLING YARD,KARLSRUHE,598,697.8,431.3,61.8085411292634,266.5,38.191458870736604
1944-10-22 14:45:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6362_output_1944-10-22,RAILROAD,MUNSTER,260,692.25,446.0,64.42759118815457,246.25,35.57240881184543
1945-02-25 11:30:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6350_output_1945-02-25,MARSHALLING YARDS,MUNICH,155,662.75,400.0,60.354583176159935,262.75,39.645416823840065
1942-02-21 12:31:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6398_output_1942-02-21,Nurnberg Main Station,Nurnberg,534,649.5,368.0,56.658968437259425,281.5,43.34103156274057
1944-07-13 09:10:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6507_output_1944-07-13,MARSHALLING YARD,SAAR BRUCKEN,495,649.0,525.0,80.89368258859785,124.0,19.106317411402156
1941-11-27 12:20:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5906_output_1941-11-27,Marshalling Yard,Bingen,11,638.672,638.0,99.89478167196934,0.672,0.10521832803066364
1944-04-09 12:20:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6604_output_1944-04-09,MARSHALLING YARD,WARNEMUNDE,257,635.0,477.0,75.11811023622047,158.0,24.881889763779526
1941-01-01 12:46:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6234_output_1941-01-01,HENSCHEL MY,KASSEL,300,615.975,599.975,97.4024919842526,16.0,2.597508015747392
1944-12-09 12:51:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6566_output_1944-12-09,Unterturkheim M Y,Stuttgart,281,608.0,407.0,66.94078947368422,201.0,33.05921052631579
1944-10-17 09:27:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5991_output_1944-10-17,,,145,590.75,454.0,76.85146000846382,136.75,23.148539991536182
1944-10-14 12:28:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5985_output_1944-10-14,,,237,579.35,378.6,65.34909812721153,200.75,34.65090187278847
1944-12-04 12:15:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6543_output_1944-12-04,MARSHALLING YARD,SOEST,188,559.0,466.0,83.36314847942755,93.0,16.636851520572453
1944-09-19 14:11:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6164_output_1944-09-19,MARSHALLING YARD,HAMM,214,552.75,466.0,84.30574400723656,86.75,15.694255992763456
1944-09-27 09:39:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6307_output_1944-09-27,Marshalling Yard,Mainz,172,552.0,404.5,73.27898550724638,147.5,26.721014492753625
1945-01-21 12:06:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6320_output_1945-01-21,Marshalling Yard,Mannheim,190,547.25,407.75,74.5089081772499,139.5,25.49109182275011
1943-10-10 15:18:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6358_output_1943-10-10,Munster Communication Facilities,Munster,159,546.8,290.2,53.07242136064375,256.6,46.92757863935626
1944-04-17 14:06:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6030_output_1944-04-17,,,163,544.0,397.0,72.97794117647058,147.0,27.02205882352941
1942-02-27 13:10:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6143_output_1942-02-27,Marshalling Yard,Halle,298,538.25,462.6,85.94519275429634,75.65,14.054807245703671
1945-02-03 11:44:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6300_output_1945-02-03,Marshalling Yard,Magdeburg,228,537.7,536.5,99.77682722707829,1.2,0.2231727729217035
1944-10-15 09:12:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5998_output_1944-10-15,Kalk Marshalling Yard,Cologne,276,531.05,377.55,71.09500047076547,153.5,28.904999529234537
1945-04-19 12:14:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4981_output_1945-04-19,MARSHALLING YARD,AUSSIG,108,527.25,455.25,86.34423897581792,72.0,13.655761024182079
1944-05-13 14:24:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6421_output_1944-05-13,,Kobe,206,521.0,434.0,83.30134357005758,87.0,16.698656429942417
1945-03-18 11:14:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5892_output_1945-03-18,,,179,512.8,200.8,39.157566302652114,312.0,60.8424336973479
1945-09-18 11:43:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5895_output_1945-09-18,Goods Station Freight,Berlin,117,508.15,222.4,43.766604349109514,285.75,56.233395650890486
1944-10-02 13:40:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6165_output_1944-10-02,,,186,501.0,337.0,67.26546906187625,164.0,32.734530938123754
1942-09-09 11:30:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6301_output_1942-09-09,,,202,500.4,499.0,99.72022382094326,1.4,0.2797761790567546
1943-03-31 09:19:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5937_output_1943-03-31,Marshalling Yard,Brunswick,156,499.0,411.5,82.46492985971943,87.5,17.535070140280563
1945-02-21 11:50:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6399_output_1945-02-21,,,235,495.75,234.25,47.25163893091276,261.5,52.748361069087245
1941-06-23 11:09:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6382_output_1941-06-23,,USTADT,152,488.5,390.0,79.83623336745138,98.5,20.16376663254862
1944-04-05 15:16:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5287_output_1944-04-05,TARARANI MY,PLOESTI,215,486.0,379.0,77.9835390946502,107.0,22.016460905349795
1944-08-09 10:20:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6508_output_1944-08-09,,,164,483.0,477.0,98.75776397515527,6.0,1.2422360248447204
1944-03-25 13:30:00,BOX_5_BOOK_11_TRANSPORTATION__PART_1_IMG_4832_output_1944-03-25,,,201,478.5,477.5,99.79101358411702,1.0,0.20898641588296762
1944-10-05 11:49:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5988_output_1944-10-05,Gereon My,Cologne,150,475.108,364.0,76.61415930693653,111.108,23.38584069306347
1944-09-21 22:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5861_output_1944-09-21,MARSHALLING YARD,ASCHAFFENBURG,5,474.375,472.0,99.49934123847167,2.375,0.5006587615283268
1944-04-17 13:48:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6031_output_1944-04-17,RR Center,Dresden,152,473.0,438.0,92.60042283298098,35.0,7.399577167019028
1945-03-23 13:42:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6127_output_1945-03-23,Marshalling Yard,Gladbeck,172,471.05,412.05,87.47479036195733,59.0,12.52520963804267
1944-05-05 13:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5943_output_1944-05-05,MARSHALLING YARD,BAYREUTH,180,468.25,401.0,85.63801388147357,67.25,14.36198611852643
1942-03-03 11:36:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5888_output_1942-03-03,NA-MR,Berlin Templehof,186,465.0,439.0,94.40860215053763,26.0,5.591397849462366
1945-03-02 10:27:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6029_output_1945-03-02,,,257,463.0,425.0,91.792656587473,38.0,8.207343412526997
1943-02-17 18:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6366_output_1943-02-17,RAILROAD,MUNSTER,304,459.15000000000003,396.55,86.3661112926059,62.6,13.633888707394098
1944-12-30 13:11:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6319_output_1944-12-30,Marshalling Yard,Mannheim,163,458.75,415.0,90.46321525885558,43.75,9.536784741144414
1944-10-09 15:07:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5956_output_1944-10-09,,,153,452.0,290.0,64.15929203539822,162.0,35.84070796460177
1944-09-30 13:49:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6362_output_1944-09-30,RAILROAD,MUNSTER,149,452.0,278.0,61.504424778761056,174.0,38.49557522123894
1944-10-28 04:21:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6166_output_1944-10-28,,,225,451.0,366.0,81.1529933481153,85.0,18.8470066518847
1944-09-30 13:24:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6165_output_1944-09-30,,,212,450.0,375.0,83.33333333333334,75.0,16.666666666666664
1944-10-17 04:09:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5990_output_1944-10-17,Gereon My,Cologne,166,445.5,366.0,82.15488215488216,79.5,17.845117845117844
1945-04-18 13:54:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6455_output_1945-04-18,Marshalling Yard,Passau,134,441.2,440.5,99.84134179510427,0.7,0.1586582048957389
1942-01-28 13:10:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5963_output_1942-01-28,,,199,427.524,388.0,90.7551388927873,39.524,9.244861107212694
1945-04-16 15:55:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6470_output_1945-04-16,MARSHALLING YARDS,REGENSBURG,151,420.0,381.0,90.71428571428571,39.0,9.285714285714286
1944-12-11 12:21:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6170_output_1944-12-11,Hanau Marshalling Yard,Hanau,260,417.766,374.8,89.71529516523604,42.966,10.284704834763957
1944-09-21 13:52:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6310_output_1944-09-21,,MAINZ,141,412.0,205.0,49.75728155339806,207.0,50.24271844660194
1943-12-28 10:56:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6176_output_1943-12-28,,,306,411.25,327.0,79.51367781155015,84.25,20.486322188449847
1944-09-26 14:12:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6421_output_1944-09-26,,Kobe,165,410.0,261.0,63.65853658536585,149.0,36.34146341463415
1944-12-12 12:15:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6012_output_1944-12-12,,,135,405.0,333.0,82.22222222222221,72.0,17.77777777777778
1944-07-21 10:19:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6508_output_1944-07-21,,,125,401.8,340.0,84.61921353907417,61.8,15.380786460925833
1944-09-21 13:54:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5956_output_1944-09-21,,,144,400.1,204.6,51.13721569607598,195.5,48.862784303924016
1945-02-28 15:13:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6544_output_1945-02-28,,,141,397.0,311.0,78.33753148614609,86.0,21.662468513853906
1944-12-11 11:50:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6124_output_1944-12-11,MARSHALLING YARD,GIESSEN,175,396.0,325.0,82.07070707070707,71.0,17.929292929292927
1944-10-12 11:39:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6422_output_1944-10-12,,,219,393.1,305.6,77.74103281607734,87.5,22.258967183922664
1945-02-22 12:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6399_output_1945-02-22,,,63,391.2,282.0,72.08588957055215,109.2,27.914110429447852
1944-10-15 09:27:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5985_output_1944-10-15,,,151,383.5,278.0,72.49022164276401,105.5,27.509778357235987
1944-10-09 15:20:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5957_output_1944-10-09,,,207,380.25,378.0,99.40828402366864,2.25,0.591715976331361
1945-03-03 11:16:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5888_output_1945-03-03,NA-MR,Berlin Templehof,154,377.0,365.0,96.81697612732096,12.0,3.183023872679045
1941-10-17 10:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5999_output_1941-10-17,Kalk Marshalling Yard,Cologne,149,375.5,206.0,54.860186418109194,169.5,45.13981358189081
1941-01-29 11:44:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5848_output_1941-01-29,RR VIADUCT,ALTENBEKEN,139,365.878,365.5,99.89668687376667,0.378,0.1033131262333346
1945-04-19 11:49:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5315_output_1945-04-19,BRIDGE,AVISIO,175,359.0,357.0,99.44289693593315,2.0,0.5571030640668524
1945-01-29 13:21:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6169_output_1945-01-29,MARSHALLING YARD,HAMM,174,356.85,356.0,99.76180467983747,0.8500000000000001,0.23819532016253328
1944-12-10 11:21:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5959_output_1944-12-10,Lutzel Marshalling Yard,Koblenz,164,352.0,273.0,77.55681818181817,79.0,22.443181818181817
