DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,TOTAL TONS
1945-04-15 14:09:00,BOX_7_BOOK_15_TACTICAL_IMG_7398_output_1945-04-15,,GUNS,159,302.0
1944-07-25 10:20:00,BOX_7_BOOK_15_TACTICAL_IMG_7498_output_1944-07-25,TACTICAL TARGET,ST LO AREA,153,298.0
1944-06-04 20:16:00,BOX_7_BOOK_15_TACTICAL_IMG_7473_output_1944-06-04,Massy Palais Eau,Massy Palais Eau,173,283.0
1944-06-06 09:00:00,BOX_7_BOOK_15_TACTICAL_IMG_7435_output_1944-06-06,Tactical Target,Conde Sur Noireau,50,254.0
1944-08-12 11:12:00,BOX_7_BOOK_15_TACTICAL_IMG_7493_output_1944-08-12,SETE TARGET,,100,250.0
1943-08-27 19:14:00,BOX_7_BOOK_15_TACTICAL_IMG_7518_output_1943-08-27,,Watten,121,249.0
1944-06-06 15:30:00,BOX_7_BOOK_15_TACTICAL_IMG_7467_output_1944-06-06,TAC TARGET,LORIENT,109,248.4
1944-06-06 14:00:00,BOX_7_BOOK_15_TACTICAL_IMG_7404_output_1944-06-06,Tactical Targets,Arromanches,86,248.0
1944-06-10 09:28:00,BOX_7_BOOK_15_TACTICAL_IMG_7412_output_1944-06-10,TACTICAL TARGETS,BOULOGNE,120,247.0
1944-08-12 17:15:00,BOX_7_BOOK_15_TACTICAL_IMG_7414_output_1944-08-12,TACTICAL TARGETS,BREST,73,226.0
1944-09-18 09:39:00,BOX_7_BOOK_15_TACTICAL_IMG_7322_output_1944-09-18,Gun Emplacements,Holland,65,217.63
1944-07-25 10:40:00,BOX_7_BOOK_15_TACTICAL_IMG_7496_output_1944-07-25,CAL,,121,217.2
1944-06-06 20:20:00,BOX_7_BOOK_15_TACTICAL_IMG_7442_output_1944-06-06,Tactical Target,Falaise,83,205.0
1944-06-08 06:00:00,BOX_7_BOOK_15_TACTICAL_IMG_7488_output_1944-06-08,Tactical TGTs,Pontaubault,73,203.0
1944-05-12 15:57:00,BOX_7_BOOK_15_TACTICAL_IMG_7394_output_1944-05-12,,,195,198.0
1944-05-05 13:15:00,BOX_7_BOOK_15_TACTICAL_IMG_7353_output_1944-05-05,Troop Concentration,Podgorica,79,195.0
1944-11-17 11:35:00,BOX_7_BOOK_15_TACTICAL_IMG_7552_output_1944-11-17,TACTICAL TARGET,DUREN,62,186.8
1944-06-06 20:42:00,BOX_7_BOOK_15_TACTICAL_IMG_7465_output_1944-06-06,TACTICAL TARGET,LISIEUX,88,176.0
1945-04-14 11:35:00,BOX_7_BOOK_15_TACTICAL_IMG_7389_output_1945-04-14,TACTICAL TARGET,OSOPPO,70,175.0
1944-10-13 10:41:00,BOX_7_BOOK_15_TACTICAL_IMG_7371_output_1944-10-13,,Bologna,113,171.0
1944-06-07 11:50:00,BOX_7_BOOK_15_TACTICAL_IMG_7444_output_1944-06-07,Tactical Target,Flers,109,171.0
1941-07-24 12:51:00,BOX_7_BOOK_15_TACTICAL_IMG_7497_output_1941-07-24,TACTICAL TARGET,ST LO AREA,85,169.0
1944-06-07 14:05:00,BOX_7_BOOK_15_TACTICAL_IMG_7455_output_1944-06-07,TACTICAL TARGET,LAIGLE,147,168.5
1944-08-12 10:52:00,BOX_7_BOOK_15_TACTICAL_IMG_7379_output_1944-08-12,Gun Positions,Genoa,60,167.0
1945-04-16 14:07:00,BOX_7_BOOK_15_TACTICAL_IMG_7372_output_1945-04-16,Gun Positions,Bologna,118,165.0
1944-08-13 14:00:00,BOX_7_BOOK_15_TACTICAL_IMG_7392_output_1944-08-13,GUN POSITION,SAVONA,56,163.0
1945-04-17 13:56:00,BOX_7_BOOK_15_TACTICAL_IMG_7370_output_1945-04-17,Military Installations,Bologna,82,162.25
1944-07-24 10:30:00,BOX_7_BOOK_15_TACTICAL_IMG_7498_output_1944-07-24,TACTICAL TARGET,ST LO AREA,74,157.0
1945-04-15 13:30:00,BOX_7_BOOK_15_TACTICAL_IMG_7371_output_1945-04-15,,Bologna,76,156.0
1944-09-18 11:27:00,BOX_7_BOOK_15_TACTICAL_IMG_7321_output_1944-09-18,,,42,155.13
1944-06-06 14:00:00,BOX_7_BOOK_15_TACTICAL_IMG_7517_output_1944-06-06,TACTICAL TARGETS,VIRE,87,155.0
1945-04-16 14:15:00,BOX_7_BOOK_15_TACTICAL_IMG_7371_output_1945-04-16,,Bologna,79,154.0
1944-06-07 12:10:00,BOX_7_BOOK_15_TACTICAL_IMG_7442_output_1944-06-07,Tactical Target,Falaise,7,153.0
1945-04-15 13:07:00,BOX_7_BOOK_15_TACTICAL_IMG_7397_output_1945-04-15,UNKNOWN SUPPLY TARGET,,84,152.0
1943-09-09 08:15:00,BOX_7_BOOK_15_TACTICAL_IMG_7413_output_1943-09-09,COSTAL DEFENSES,BOULOGNE,85,152.0
1944-08-14 13:11:00,BOX_7_BOOK_15_TACTICAL_IMG_7493_output_1944-08-14,SETE TARGET,,60,149.0
1944-09-06 01:17:00,BOX_7_BOOK_15_TACTICAL_IMG_7348_output_1944-09-06,Troop Concentrations,Leskovac,56,148.0
1944-06-06 08:00:00,BOX_7_BOOK_15_TACTICAL_IMG_7488_output_1944-06-06,Tactical TGTs,Pontaubault,52,145.0
1944-02-20 12:30:00,BOX_7_BOOK_15_TACTICAL_IMG_7367_output_1944-02-20,TROOP CONCT,ANZIO,58,139.0
1944-08-13 14:04:00,BOX_7_BOOK_15_TACTICAL_IMG_7499_output_1944-08-13,A A BATTERY,ST MALO,4,136.0
1944-07-26 10:33:00,BOX_7_BOOK_15_TACTICAL_IMG_7498_output_1944-07-26,TACTICAL TARGET,ST LO AREA,68,131.0
1941-08-14 13:08:00,BOX_7_BOOK_15_TACTICAL_IMG_7493_output_1941-08-14,SETE TARGET,,51,126.0
1944-01-21 15:03:00,BOX_7_BOOK_15_TACTICAL_IMG_7521_output_1944-01-21,UNKNOWN MILITARY INSTALLATIONS,,49,126.0
1944-06-06 05:53:00,BOX_7_BOOK_15_TACTICAL_IMG_7516_output_1944-06-06,Tactical Target,Vierville,72,125.0
1944-06-07 12:05:00,BOX_7_BOOK_15_TACTICAL_IMG_7435_output_1944-06-07,Tactical Target,Conde Sur Noireau,40,120.0
1944-06-03 11:10:00,BOX_7_BOOK_15_TACTICAL_IMG_7474_output_1944-06-03,TACTICAL TARGET,MERLIMONT PLAGE,45,120.0
1943-12-24 14:14:00,BOX_7_BOOK_15_TACTICAL_IMG_7521_output_1943-12-24,UNKNOWN MILITARY INSTALLATIONS,,52,120.0
1943-09-07 08:54:00,BOX_7_BOOK_15_TACTICAL_IMG_7518_output_1943-09-07,,Watten,74,116.0
1945-03-03 10:37:00,BOX_7_BOOK_15_TACTICAL_IMG_7529_output_1945-03-03,Flak Batteries,Bohlen,36,113.2
1944-07-25 10:33:00,BOX_7_BOOK_15_TACTICAL_IMG_7497_output_1944-07-25,TACTICAL TARGET,ST LO AREA,38,113.0
1944-06-06 18:00:00,BOX_7_BOOK_15_TACTICAL_IMG_7770_output_1944-06-06,,UNKNOWN MILITARY INSTALLATIONS,86,113.0
1944-08-13 13:10:00,BOX_7_BOOK_15_TACTICAL_IMG_7493_output_1944-08-13,SETE TARGET,,44,111.0
1945-04-11 12:48:00,BOX_7_BOOK_15_TACTICAL_IMG_7389_output_1945-04-11,TACTICAL TARGET,OSOPPO,45,110.5
1944-08-15 13:15:00,BOX_7_BOOK_15_TACTICAL_IMG_7447_output_1944-08-15,,Frejus Beach,54,108.95
1941-07-25 20:20:00,BOX_7_BOOK_15_TACTICAL_IMG_7479_output_1941-07-25,ST LO AREA TACTICAL TGTS,MONTREUIL,86,106.75999999999999
1944-05-13 08:50:00,BOX_7_BOOK_15_TACTICAL_IMG_7385_output_1944-05-13,G A HEADQUARTERS,MASSA D ALBE,35,105.0
1941-11-09 09:54:00,BOX_7_BOOK_15_TACTICAL_IMG_7478_output_1941-11-09,TACTICAL TARGETS,METZ,33,105.0
1944-08-15 10:50:00,BOX_7_BOOK_15_TACTICAL_IMG_7493_output_1944-08-15,SETE TARGET,,41,103.0
1944-05-12 16:17:00,BOX_7_BOOK_15_TACTICAL_IMG_7385_output_1944-05-12,G A HEADQUARTERS,MASSA D ALBE,34,102.0
1944-06-15 09:31:00,BOX_7_BOOK_15_TACTICAL_IMG_7412_output_1944-06-15,TACTICAL TARGETS,BOULOGNE,35,102.0
1944-08-13 21:00:00,BOX_7_BOOK_15_TACTICAL_IMG_7510_output_1944-08-13,Gun Positions,Toulon,41,102.0
1944-06-06 20:22:00,BOX_7_BOOK_15_TACTICAL_IMG_7487_output_1944-06-06,TACTICAL TGTS,PONT LEVEQUE,56,101.0
1945-04-18 16:14:00,BOX_7_BOOK_15_TACTICAL_IMG_7371_output_1945-04-18,,Bologna,40,100.0
1944-01-21 15:00:00,BOX_7_BOOK_15_TACTICAL_IMG_7770_output_1944-01-21,,UNKNOWN MILITARY INSTALLATIONS,16,99.0
1944-02-21 18:18:00,BOX_7_BOOK_15_TACTICAL_IMG_7770_output_1944-02-21,,UNKNOWN MILITARY INSTALLATIONS,16,99.0
1944-11-15 12:22:00,BOX_7_BOOK_15_TACTICAL_IMG_7558_output_1944-11-15,Eschweiler Tactical Targets,Eschweiler,37,98.66
1944-08-12 11:19:00,BOX_7_BOOK_15_TACTICAL_IMG_7494_output_1944-08-12,Gun Position 19071,Southern France,39,97.5
