DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,TOTAL TONS
1944-04-20 19:53:00,BOX_3_BOOK_8_WEAPON_IMG_3468_output_1944-04-20,Noball,Flottemanville,80,148.0
1944-04-27 10:01:00,BOX_3_BOOK_8_WEAPON_IMG_3534_output_1944-04-27,No Ball,Wizernes,35,140.0
1944-05-15 09:11:00,BOX_3_BOOK_8_WEAPON_IMG_3492_output_1944-05-15,NO BALL,MARQUISE MIMOYECQUES,38,138.7
1941-12-21 14:32:00,BOX_3_BOOK_8_WEAPON_IMG_3478_output_1941-12-21,NO BALL,HEURINGHEM,38,135.0
1944-01-01 15:34:00,BOX_3_BOOK_8_WEAPON_IMG_3506_output_1944-01-01,OURT,PAS DE CALAIS,39,131.0
1943-12-24 14:18:00,BOX_3_BOOK_8_WEAPON_IMG_3556_output_1943-12-24,UNKNOWN TOTAL CROSS BOW FRAGMENTATION BONDS,UNKNOWN,126,127.0
1944-02-13 15:30:00,BOX_3_BOOK_8_WEAPON_IMG_3544_output_1944-02-13,NO BALL,BOIS REMPRE,42,126.0
1944-05-08 18:00:00,BOX_3_BOOK_8_WEAPON_IMG_3516_output_1944-05-08,,SOTTEVAST,73,124.0
1944-04-20 15:22:00,BOX_3_BOOK_8_WEAPON_IMG_3489_output_1944-04-20,NO BALL,LIGES COURT,52,123.0
1944-07-06 10:00:00,BOX_3_BOOK_8_WEAPON_IMG_3508_output_1944-07-06,BLANC PIGNON FERME,,91,122.0
1944-07-06 09:10:00,BOX_3_BOOK_8_WEAPON_IMG_3454_output_1944-07-06,CREPIEUL V WEAPON SIGHT,,25,121.0
1944-06-02 14:00:00,BOX_3_BOOK_8_WEAPON_IMG_3424_output_1944-06-02,NO BALL,ST AUBIN JERSEY ISLAND,33,120.5
1944-06-16 13:00:00,BOX_3_BOOK_8_WEAPON_IMG_3458_output_1944-06-16,No Ball,Domleger,20,120.0
1944-03-19 17:57:00,BOX_3_BOOK_8_WEAPON_IMG_3534_output_1944-03-19,No Ball,Wizernes,40,120.0
1944-01-31 14:02:00,BOX_3_BOOK_8_WEAPON_IMG_3556_output_1944-01-31,UNKNOWN TOTAL CROSS BOW FRAGMENTATION BONDS,UNKNOWN,22,118.5
1944-06-04 12:52:00,BOX_3_BOOK_8_WEAPON_IMG_3472_output_1944-06-04,V WEAPONS,HARDELOT,63,115.0
1944-07-06 20:16:00,BOX_3_BOOK_8_WEAPON_IMG_3555_output_1944-07-06,No Ball,Sautrecourt,57,114.0
1944-06-02 09:34:00,BOX_3_BOOK_8_WEAPON_IMG_3526_output_1944-06-02,V WEAPON,TROUVILLE,36,112.0
1942-12-13 14:35:00,BOX_3_BOOK_8_WEAPON_IMG_3483_output_1942-12-13,,Raye sur Authie,18,109.0
1944-04-27 10:02:00,BOX_3_BOOK_8_WEAPON_IMG_3492_output_1944-04-27,NO BALL,MARQUISE MIMOYECQUES,25,108.0
1944-07-05 06:00:00,BOX_3_BOOK_8_WEAPON_IMG_3495_output_1944-07-05,NO BALL,MERY SUR OISE,35,107.1
1944-06-02 12:20:00,BOX_3_BOOK_8_WEAPON_IMG_3457_output_1944-06-02,V Weapons,Dannes,55,107.0
1944-06-23 12:00:00,BOX_3_BOOK_8_WEAPON_IMG_3505_output_1944-06-23,No Ball,Oisemont Neuville AB,231,107.0
1944-03-04 17:10:00,BOX_3_BOOK_8_WEAPON_IMG_3495_output_1944-03-04,NO BALL,MERY SUR OISE,24,104.0
1944-04-25 10:00:00,BOX_3_BOOK_8_WEAPON_IMG_3534_output_1944-04-25,No Ball,Wizernes,52,103.0
1944-05-03 16:01:00,BOX_3_BOOK_8_WEAPON_IMG_3534_output_1944-05-03,No Ball,Wizernes,47,102.0
1944-06-25 12:00:00,BOX_3_BOOK_8_WEAPON_IMG_3532_output_1944-06-25,V Weapon,Wimereux,2,100.0
1944-06-23 19:20:00,BOX_3_BOOK_8_WEAPON_IMG_3503_output_1944-06-23,NO BALL,NUCOURT,93,99.0
1944-06-20 10:13:00,BOX_3_BOOK_8_WEAPON_IMG_3532_output_1944-06-20,V Weapon,Wimereux,20,99.0
1944-08-30 06:00:00,BOX_3_BOOK_8_WEAPON_IMG_3529_output_1944-08-30,NOBALL,VILLERS L HOSPITAL,35,97.8
1944-06-14 07:00:00,BOX_3_BOOK_8_WEAPON_IMG_3458_output_1944-06-14,No Ball,Domleger,36,96.0
1944-08-01 19:15:00,BOX_3_BOOK_8_WEAPON_IMG_3553_output_1944-08-01,,BOIS DU GRAND MARCHE,39,95.25
1944-05-21 14:07:00,BOX_3_BOOK_8_WEAPON_IMG_3492_output_1944-05-21,NO BALL,MARQUISE MIMOYECQUES,32,95.0
1944-06-18 09:00:00,BOX_3_BOOK_8_WEAPON_IMG_3537_output_1944-06-18,NO BALL,ZUDAUSQUES,38,93.0
1943-04-20 18:20:00,BOX_3_BOOK_8_WEAPON_IMG_3516_output_1943-04-20,,SOTTEVAST,81,91.0
1944-05-01 08:54:00,BOX_3_BOOK_8_WEAPON_IMG_3492_output_1944-05-01,NO BALL,MARQUISE MIMOYECQUES,23,90.0
1942-12-21 14:00:00,BOX_3_BOOK_8_WEAPON_IMG_3483_output_1942-12-21,,Raye sur Authie,39,88.12
1942-12-09 15:30:00,BOX_3_BOOK_8_WEAPON_IMG_3483_output_1942-12-09,,Raye sur Authie,69,85.0
1944-06-13 13:32:00,BOX_3_BOOK_8_WEAPON_IMG_3434_output_1944-06-13,No Ball,Beauvoir,20,84.0
1944-04-22 16:00:00,BOX_3_BOOK_8_WEAPON_IMG_3533_output_1944-04-22,NO BALL HIGH EXPLOSIVE BOMBS,WISQUES,6,84.0
1944-04-23 17:00:00,BOX_3_BOOK_8_WEAPON_IMG_3533_output_1944-04-23,NO BALL HIGH EXPLOSIVE BOMBS,WISQUES,21,84.0
1944-06-19 14:00:00,BOX_3_BOOK_8_WEAPON_IMG_3499_output_1944-06-19,No Ball,Mont Louis Ferme,14,83.0
1944-06-23 04:15:00,BOX_3_BOOK_8_WEAPON_IMG_3480_output_1944-06-23,NO BALL,LA GLACERIE,22,82.0
1944-06-27 19:01:00,BOX_3_BOOK_8_WEAPON_IMG_3434_output_1944-06-27,No Ball,Beauvoir,43,81.0
1944-02-14 15:03:00,BOX_3_BOOK_8_WEAPON_IMG_3557_output_1944-02-14,,,30,81.0
1944-06-20 06:42:00,BOX_3_BOOK_8_WEAPON_IMG_3464_output_1944-06-20,NO BALL,FIEFS,37,80.0
1944-03-02 09:39:00,BOX_3_BOOK_8_WEAPON_IMG_3557_output_1944-03-02,,,20,80.0
1944-06-23 06:00:00,BOX_3_BOOK_8_WEAPON_IMG_3433_output_1944-06-23,Les Aire V Weapon Site,Beaument,33,78.55
1944-03-14 15:12:00,BOX_3_BOOK_8_WEAPON_IMG_3507_output_1944-03-14,No Ball,Petit Bois Tillencourt,23,78.0
1944-06-22 09:30:00,BOX_3_BOOK_8_WEAPON_IMG_3434_output_1944-06-22,No Ball,Beauvoir,40,77.0
1944-06-23 15:30:00,BOX_3_BOOK_8_WEAPON_IMG_3434_output_1944-06-23,No Ball,Beauvoir,20,77.0
1944-08-01 11:04:00,BOX_3_BOOK_8_WEAPON_IMG_3464_output_1944-08-01,NO BALL,FIEFS,31,77.0
1944-02-08 10:00:00,BOX_3_BOOK_8_WEAPON_IMG_3556_output_1944-02-08,UNKNOWN TOTAL CROSS BOW FRAGMENTATION BONDS,UNKNOWN,54,77.0
1944-05-30 08:41:00,BOX_3_BOOK_8_WEAPON_IMG_3516_output_1944-05-30,,SOTTEVAST,81,76.0
1944-03-05 04:00:00,BOX_3_BOOK_8_WEAPON_IMG_3440_output_1944-03-05,BLANDERMONT,BENABA,27,75.0
1944-01-14 15:22:00,BOX_3_BOOK_8_WEAPON_IMG_3500_output_1944-01-14,MILITARY INSTALLATIONS,MOYENNEVILLE,25,75.0
1944-06-19 10:20:00,BOX_3_BOOK_8_WEAPON_IMG_3509_output_1944-06-19,NO BALL,KANDRU,80,75.0
1944-07-02 12:58:00,BOX_3_BOOK_8_WEAPON_IMG_3555_output_1944-07-02,No Ball,Sautrecourt,22,75.0
1944-01-28 14:00:00,BOX_3_BOOK_8_WEAPON_IMG_3556_output_1944-01-28,UNKNOWN TOTAL CROSS BOW FRAGMENTATION BONDS,UNKNOWN,25,75.0
1944-06-05 14:49:00,BOX_3_BOOK_8_WEAPON_IMG_3514_output_1944-06-05,SANGATTE,,70,73.0
1944-06-22 10:45:00,BOX_3_BOOK_8_WEAPON_IMG_3555_output_1944-06-22,No Ball,Sautrecourt,38,73.0
1944-04-04 12:52:00,BOX_3_BOOK_8_WEAPON_IMG_3472_output_1944-04-04,V WEAPONS,HARDELOT,70,72.0
1942-01-25 13:53:00,BOX_3_BOOK_8_WEAPON_IMG_3483_output_1942-01-25,,Raye sur Authie,24,72.0
1944-03-19 18:09:00,BOX_3_BOOK_8_WEAPON_IMG_3506_output_1944-03-19,OURT,PAS DE CALAIS,12,72.0
